ticker,signal,signal_date,entry_date,entry_price,exit_date,exit_price,result,pl_pct,sl_price,tp_price
VRTX,BUY,2019-08-19,2019-08-20,187.04,2019-08-28,176.2386,sl_hit,-5.77,176.2386,0.0
WPM,BUY,2019-06-04,2019-06-05,21.328,2019-09-06,26.9588,trailing_stop,26.4,20.4141,0.0
AG,BUY,2019-08-07,2019-08-08,10.1107,2019-09-09,9.3018,sl_hit,-8.0,9.3018,0.0
PAAS,BUY,2019-07-25,2019-07-26,14.2222,2019-09-12,15.4224,trailing_stop,8.44,13.1368,0.0
NEM,BUY,2019-08-07,2019-08-08,32.5127,2019-09-19,32.9334,timeout_30d,1.29,30.5527,0.0
TDG,BUY,2019-08-09,2019-08-12,402.6801,2019-09-23,416.1154,timeout_30d,3.34,378.045,0.0
HL,BUY,2019-09-24,2019-09-25,1.9969,2019-09-26,1.8372,sl_hit,-8.0,1.8372,0.0
PAAS,BUY,2019-09-23,2019-09-24,15.6876,2019-09-27,14.4326,sl_hit,-8.0,14.4326,0.0
MU,BUY,2019-08-19,2019-08-20,43.76,2019-10-01,41.272,timeout_30d,-5.69,40.2592,0.0
HWM,BUY,2019-08-30,2019-09-03,19.4134,2019-10-02,18.5073,sl_hit,-4.67,18.5073,0.0
AMAT,BUY,2019-09-06,2019-09-09,47.3552,2019-10-21,49.568,timeout_30d,4.67,45.0453,0.0
AG,BUY,2019-10-25,2019-10-28,10.4168,2019-11-07,9.5834,sl_hit,-8.0,9.5834,0.0
LRCX,BUY,2019-07-18,2019-07-19,18.4844,2019-11-21,24.6149,trailing_stop,33.17,17.5344,0.0
AMAT,BUY,2019-10-24,2019-10-25,51.6962,2019-11-21,53.8229,trailing_stop,4.11,48.9129,0.0
KLAC,BUY,2019-08-19,2019-08-20,129.9148,2019-11-22,147.7819,trailing_stop,13.75,120.064,0.0
ASML,BUY,2019-10-11,2019-10-14,244.7681,2019-11-25,256.551,timeout_30d,4.81,233.6679,0.0
MRVL,BUY,2019-11-07,2019-11-08,26.3156,2019-12-03,24.902,sl_hit,-5.37,24.902,0.0
FCX,BUY,2019-11-25,2019-11-26,10.8083,2019-12-03,10.015,sl_hit,-7.34,10.015,0.0
MU,BUY,2019-11-27,2019-11-29,46.7749,2019-12-03,44.1823,sl_hit,-5.54,44.1823,0.0
NVDA,BUY,2019-08-22,2019-08-23,4.184,2019-12-27,5.8954,timeout_90d,40.9,3.8495,0.0
AG,BUY,2019-12-05,2019-12-06,10.7525,2020-01-08,11.0853,trailing_stop,3.1,10.0303,0.0
HWM,BUY,2019-10-16,2019-10-17,20.8632,2020-01-09,22.4943,timeout_60d,7.82,19.8255,0.0
HL,BUY,2019-10-25,2019-10-28,2.0551,2020-01-09,3.0272,trailing_stop,47.3,1.8907,0.0
TSM,BUY,2019-09-09,2019-09-10,38.5057,2020-01-14,54.0305,timeout_90d,40.32,37.051,0.0
PAAS,BUY,2019-11-21,2019-11-22,16.8124,2020-01-16,19.7546,trailing_stop,17.5,15.8223,0.0
FCX,BUY,2019-12-09,2019-12-10,11.2454,2020-01-21,11.4552,timeout_30d,1.87,10.4933,0.0
VRTX,BUY,2019-12-09,2019-12-10,219.42,2020-01-24,229.06,timeout_30d,4.39,210.9714,0.0
