date,balance,cash,stock_val,etf_val,sgov_val,n_stocks,etf_names
2022-05-26,6635.165611711921,0.0,0.0,0.0,6635.165611711921,0,-
2022-05-27,6635.165611711921,0.0,0.0,0.0,6635.165611711921,0,-
2022-05-30,6635.165611711921,0.0,0.0,0.0,6635.165611711921,0,-
2022-05-31,6635.165611711921,0.0,0.0,0.0,6635.165611711921,0,-
2022-06-01,6635.2315194467865,0.0,0.0,0.0,6635.2315194467865,0,-
2022-06-02,6635.895940665839,0.0,0.0,0.0,6635.895940665839,0,-
2022-06-03,6635.895940665839,0.0,0.0,0.0,6635.895940665839,0,-
2022-06-06,6635.2315194467865,0.0,0.0,0.0,6635.2315194467865,0,-
2022-06-07,6635.2315194467865,0.0,0.0,0.0,6635.2315194467865,0,-
2022-06-08,6635.2315194467865,0.0,0.0,0.0,6635.2315194467865,0,-
2022-06-09,6635.895940665839,0.0,0.0,0.0,6635.895940665839,0,-
2022-06-10,6635.895940665839,0.0,0.0,0.0,6635.895940665839,0,-
2022-06-13,6635.2315194467865,0.0,0.0,0.0,6635.2315194467865,0,-
2022-06-14,6635.2315194467865,0.0,0.0,0.0,6635.2315194467865,0,-
2022-06-15,6634.900793245703,0.0,0.0,0.0,6634.900793245703,0,-
2022-06-16,6636.559768121515,0.0,0.0,0.0,6636.559768121515,0,-
2022-06-17,6637.220032996927,0.0,0.0,0.0,6637.220032996927,0,-
2022-06-20,6637.220032996927,0.0,0.0,0.0,6637.220032996927,0,-
2022-06-21,6638.548875435033,0.0,0.0,0.0,6638.548875435033,0,-
2022-06-22,6637.885047979357,0.0,0.0,0.0,6637.885047979357,0,-
2022-06-23,6638.548875435033,0.0,0.0,0.0,6638.548875435033,0,-
2022-06-24,6637.220032996927,0.0,0.0,0.0,6637.220032996927,0,-
2022-06-27,6638.548875435033,0.0,0.0,0.0,6638.548875435033,0,-
2022-06-28,6638.548875435033,0.0,0.0,0.0,6638.548875435033,0,-
2022-06-29,6639.211515363953,0.0,0.0,0.0,6639.211515363953,0,-
2022-06-30,6640.53798274855,0.0,0.0,0.0,6640.53798274855,0,-
2022-07-01,6639.807060031255,0.0,0.0,0.0,6639.807060031255,0,-
2022-07-04,6639.807060031255,0.0,0.0,0.0,6639.807060031255,0,-
2022-07-05,6640.471481250307,0.0,0.0,0.0,6640.471481250307,0,-
2022-07-06,6640.471481250307,0.0,0.0,0.0,6640.471481250307,0,-
2022-07-07,6641.135308705982,0.0,0.0,0.0,6641.135308705982,0,-
2022-07-08,6641.135308705982,0.0,0.0,0.0,6641.135308705982,0,-
2022-07-11,6641.135308705982,0.0,0.0,0.0,6641.135308705982,0,-
2022-07-12,6640.471481250307,0.0,0.0,0.0,6640.471481250307,0,-
2022-07-13,6639.807060031255,0.0,0.0,0.0,6639.807060031255,0,-
2022-07-14,6641.797354871526,0.0,0.0,0.0,6641.797354871526,0,-
2022-07-15,6641.135308705982,0.0,0.0,0.0,6641.135308705982,0,-
2022-07-18,6641.797354871526,0.0,0.0,0.0,6641.797354871526,0,-
2022-07-19,6642.45940103707,0.0,0.0,0.0,6642.45940103707,0,-
2022-07-20,6642.45940103707,0.0,0.0,0.0,6642.45940103707,0,-
2022-07-21,6643.126197309632,0.0,0.0,0.0,6643.126197309632,0,-
2022-07-22,6644.450883404097,0.0,0.0,0.0,6644.450883404097,0,-
2022-07-25,6644.450883404097,0.0,0.0,0.0,6644.450883404097,0,-
2022-07-26,6643.788837238553,0.0,0.0,0.0,6643.788837238553,0,-
2022-07-27,6645.117085913281,0.0,0.0,0.0,6645.117085913281,0,-
2022-07-28,6645.117085913281,0.0,0.0,0.0,6645.117085913281,0,-
2022-07-29,6643.788837238553,0.0,0.0,0.0,6643.788837238553,0,-
2022-08-01,6646.847312394353,0.0,0.0,0.0,6646.847312394353,0,-
2022-08-02,6647.179226122191,0.0,0.0,0.0,6647.179226122191,0,-
2022-08-03,6648.174373542327,0.0,0.0,0.0,6648.174373542327,0,-
2022-08-04,6648.839388524757,0.0,0.0,0.0,6648.839388524757,0,-
2022-08-05,6648.839388524757,0.0,0.0,0.0,6648.839388524757,0,-
2022-08-08,6648.839388524757,0.0,0.0,0.0,6648.839388524757,0,-
2022-08-09,6650.1676371994845,0.0,0.0,0.0,6650.1676371994845,0,-
2022-08-10,6649.502028453678,0.0,0.0,0.0,6649.502028453678,0,-
2022-08-11,6650.833245945291,0.0,0.0,0.0,6650.833245945291,0,-
2022-08-12,6651.49647963759,0.0,0.0,0.0,6651.49647963759,0,-
2022-08-15,6651.49647963759,0.0,0.0,0.0,6651.49647963759,0,-
2022-08-16,6652.16149462002,6652.16149462002,0.0,0.0,0.0,0,-
2022-08-17,6652.161494620019,0.0,0.0,0.0,6652.161494620019,0,-
2022-08-18,6652.827036772332,0.0,0.0,0.0,6652.827036772332,0,-
2022-08-19,6652.827036772332,0.0,0.0,0.0,6652.827036772332,0,-
2022-08-22,6655.478518710092,0.0,0.0,0.0,6655.478518710092,0,-
2022-08-23,6653.489016700814,0.0,0.0,0.0,6653.489016700814,0,-
2022-08-24,6654.8177261895535,0.0,0.0,0.0,6654.8177261895535,0,-
2022-08-25,6656.479503606434,0.0,0.0,0.0,6656.479503606434,0,-
2022-08-26,6656.479503606434,0.0,0.0,0.0,6656.479503606434,0,-
2022-08-29,6656.812571534577,0.0,0.0,0.0,6656.812571534577,0,-
2022-08-30,6656.812571534577,0.0,0.0,0.0,6656.812571534577,0,-
2022-08-31,6657.475145167031,0.0,0.0,0.0,6657.475145167031,0,-
2022-09-01,6659.339375638273,0.0,0.0,0.0,6659.339375638273,0,-
2022-09-02,6659.339375638273,0.0,0.0,0.0,6659.339375638273,0,-
2022-09-05,6659.339375638273,0.0,0.0,0.0,6659.339375638273,0,-
2022-09-06,6660.004917790586,0.0,0.0,0.0,6660.004917790586,0,-
2022-09-07,6661.334814687269,0.0,0.0,0.0,6661.334814687269,0,-
2022-09-08,6662.666492695866,0.0,0.0,0.0,6662.666492695866,0,-
2022-09-09,6662.001544247525,0.0,0.0,0.0,6662.001544247525,0,-
2022-09-12,6662.001544247525,0.0,0.0,0.0,6662.001544247525,0,-
2022-09-13,6663.99698329652,0.0,0.0,0.0,6663.99698329652,0,-
2022-09-14,6663.332034848178,0.0,0.0,0.0,6663.332034848178,0,-
2022-09-15,6665.328661305118,0.0,0.0,0.0,6665.328661305118,0,-
2022-09-16,6665.328661305118,0.0,0.0,0.0,6665.328661305118,0,-
2022-09-19,6665.994797161402,0.0,0.0,0.0,6665.994797161402,0,-
2022-09-20,6667.32647517,0.0,0.0,0.0,6667.32647517,0,-
2022-09-21,6667.992611026284,0.0,0.0,0.0,6667.992611026284,0,-
2022-09-22,6668.656372066682,0.0,0.0,0.0,6668.656372066682,0,-
2022-09-23,6669.988643779251,0.0,0.0,0.0,6669.988643779251,0,-
2022-09-26,6669.988643779251,0.0,0.0,0.0,6669.988643779251,0,-
2022-09-27,6670.654779635535,0.0,0.0,0.0,6670.654779635535,0,-
2022-09-28,6670.654779635535,0.0,0.0,0.0,6670.654779635535,0,-
2022-09-29,6672.650812388502,0.0,0.0,0.0,6672.650812388502,0,-
2022-09-30,6673.3145734289,0.0,0.0,0.0,6673.3145734289,0,-
2022-10-03,6673.779443638768,0.0,0.0,0.0,6673.779443638768,0,-
2022-10-04,6674.449735422854,0.0,0.0,0.0,6674.449735422854,0,-
2022-10-05,6674.449735422854,0.0,0.0,0.0,6674.449735422854,0,-
2022-10-06,6676.449924103623,0.0,0.0,0.0,6676.449924103623,0,-
2022-10-07,6677.115466255936,0.0,0.0,0.0,6677.115466255936,0,-
2022-10-10,6677.115466255936,0.0,0.0,0.0,6677.115466255936,0,-
2022-10-11,6677.781602112221,0.0,0.0,0.0,6677.781602112221,0,-
2022-10-12,6676.449924103623,0.0,0.0,0.0,6676.449924103623,0,-
2022-10-13,6678.448331672477,0.0,0.0,0.0,6678.448331672477,0,-
2022-10-14,6679.780009681074,0.0,0.0,0.0,6679.780009681074,0,-
2022-10-17,6679.115654936705,0.0,0.0,0.0,6679.115654936705,0,-
2022-10-18,6680.450301465161,0.0,0.0,0.0,6680.450301465161,0,-
2022-10-19,6680.450301465161,0.0,0.0,0.0,6680.450301465161,0,-
2022-10-20,6681.780792065815,0.0,0.0,0.0,6681.780792065815,0,-
2022-10-21,6683.113657482356,0.0,0.0,0.0,6683.113657482356,0,-
2022-10-24,6683.779199634669,0.0,0.0,0.0,6683.779199634669,0,-
2022-10-25,6683.113657482356,0.0,0.0,0.0,6683.113657482356,0,-
2022-10-26,6683.113657482356,0.0,0.0,0.0,6683.113657482356,0,-
2022-10-27,6686.447305283637,0.0,0.0,0.0,6686.447305283637,0,-
2022-10-28,6686.447305283637,0.0,0.0,0.0,6686.447305283637,0,-
2022-10-31,6686.447305283637,0.0,0.0,0.0,6686.447305283637,0,-
2022-11-01,6687.183498208587,0.0,0.0,0.0,6687.183498208587,0,-
2022-11-02,6688.518738441015,0.0,0.0,0.0,6688.518738441015,0,-
2022-11-03,6691.1904063138145,0.0,0.0,0.0,6691.1904063138145,0,-
2022-11-04,6691.858323282014,0.0,0.0,0.0,6691.858323282014,0,-
2022-11-07,6692.5286150661,0.0,0.0,0.0,6692.5286150661,0,-
2022-11-08,6693.196532034301,0.0,0.0,0.0,6693.196532034301,0,-
2022-11-09,6695.2002829389,0.0,0.0,0.0,6695.2002829389,0,-
2022-11-10,6695.8664187951845,0.0,0.0,0.0,6695.8664187951845,0,-
2022-11-11,6696.537304283243,0.0,0.0,0.0,6696.537304283243,0,-
2022-11-14,6696.537304283243,0.0,0.0,0.0,6696.537304283243,0,-
2022-11-15,6696.537304283243,0.0,0.0,0.0,6696.537304283243,0,-
2022-11-16,6695.8664187951845,0.0,0.0,0.0,6695.8664187951845,0,-
2022-11-17,6699.209565860014,0.0,0.0,0.0,6699.209565860014,0,-
2022-11-18,6699.209565860014,0.0,0.0,0.0,6699.209565860014,0,-
2022-11-21,6700.54421238847,0.0,0.0,0.0,6700.54421238847,0,-
2022-11-22,6702.549744404985,0.0,0.0,0.0,6702.549744404985,0,-
2022-11-23,6703.886172045356,0.0,0.0,0.0,6703.886172045356,0,-
2022-11-24,6703.886172045356,0.0,0.0,0.0,6703.886172045356,0,-
2022-11-25,6704.554682717528,0.0,0.0,0.0,6704.554682717528,0,-
2022-11-28,6705.889922949956,0.0,0.0,0.0,6705.889922949956,0,-
2022-11-29,6705.889922949956,0.0,0.0,0.0,6705.889922949956,0,-
2022-11-30,6706.558433622127,6706.558433622127,0.0,0.0,0.0,0,-
2022-12-01,6706.558433622127,4536.754833622127,2169.8036,0.0,0.0,3,-
2022-12-02,6717.253878622128,4547.450278622127,2169.8036,0.0,0.0,3,-
2022-12-05,6700.010518622128,34.77115655184434,3208.5351,0.0,3456.704262070283,5,-
2022-12-06,6669.638888558666,521.3903565518444,2690.8550999999998,0.0,3457.393432006822,4,-
2022-12-07,6669.2946093445835,521.3903565518444,2690.8550999999998,0.0,3457.0491527927393,4,-
2022-12-08,6671.020897481982,521.3903565518444,2690.8550999999998,0.0,3458.775440930138,4,-
2022-12-09,6671.020897481982,521.3903565518444,2690.8550999999998,0.0,3458.775440930138,4,-
2022-12-12,6671.7103731727075,0.0,2690.8550999999998,0.0,3980.8552731727073,4,-
2022-12-13,6679.078938112792,5358.067738112792,1321.0112,0.0,0.0,2,-
2022-12-14,6679.078938112792,7.875743936482991,1951.2164,0.0,4719.986794176309,3,-
2022-12-15,6696.188435229909,819.249960096483,1155.2051999999999,0.0,4721.733275133426,2,-
2022-12-16,6662.188390499357,1414.982935656483,525.0,0.0,4722.205454842874,1,-
2022-12-19,6678.410890499356,541.2225,0.0,0.0,6137.1883904993565,0,-
2022-12-20,6679.640390463065,541.2225,0.0,0.0,6138.417890463065,0,-
2022-12-21,6679.640390463065,541.2225,0.0,0.0,6138.417890463065,0,-
2022-12-22,6683.323469278515,541.2225,0.0,0.0,6142.100969278516,0,-
2022-12-23,6683.323469278515,541.2225,0.0,0.0,6142.100969278516,0,-
2022-12-26,6683.323469278516,0.0,0.0,0.0,6683.323469278516,0,-
2022-12-27,6685.324919805594,0.0,0.0,0.0,6685.324919805594,0,-
2022-12-28,6685.993249734029,0.0,0.0,0.0,6685.993249734029,0,-
2022-12-29,6688.665979571397,0.0,0.0,0.0,6688.665979571397,0,-
2022-12-30,6688.665979571397,0.0,0.0,0.0,6688.665979571397,0,-
2023-01-02,6688.665979571397,0.0,0.0,0.0,6688.665979571397,0,-
2023-01-03,6690.002049551895,0.0,0.0,0.0,6690.002049551895,0,-
2023-01-04,6689.33371962346,0.0,0.0,0.0,6689.33371962346,0,-
2023-01-05,6692.004089955343,0.0,0.0,0.0,6692.004089955343,0,-
2023-01-06,6693.339570059471,0.0,0.0,0.0,6693.339570059471,0,-
2023-01-09,6693.339570059471,0.0,0.0,0.0,6693.339570059471,0,-
2023-01-10,6693.339570059471,0.0,0.0,0.0,6693.339570059471,0,-
2023-01-11,6693.339570059471,6693.339570059471,0.0,0.0,0.0,0,-
2023-01-12,6693.339570059471,5300.886170059471,1392.4534,0.0,0.0,2,-
2023-01-13,6693.339570059471,5300.886170059471,1392.4534,0.0,0.0,2,-
2023-01-16,6693.339570059471,0.0,1392.4534,5300.886170059471,0.0,2,XLB+XLI
2023-01-17,6644.263329422234,14.275300387709308,1931.8676,4698.120429034525,0.0,3,XLB+XLI
2023-01-18,6543.6181271062305,28.29295652380995,2429.1956,0.0,4086.12957058242,4,-
2023-01-19,6511.5114342309935,544.05215652381,1880.5156,0.0,4086.943677707183,3,-
2023-01-20,6511.963513796309,5150.171913796309,1361.7916,0.0,0.0,2,-
2023-01-23,6511.963513796309,0.0,1361.7916,5150.171913796309,0.0,2,XLB+XLI
2023-01-24,6530.497234485192,25.38144747204808,2146.1596,4358.956187013144,0.0,3,XLB+XLI
2023-01-25,6525.859597547811,25.38144747204808,2146.1596,4354.318550075763,0.0,3,XLB+XLI
2023-01-26,6547.994101005322,10.101323501112233,2842.1596,3695.7331775042094,0.0,4,XLB+XLI
2023-01-27,6511.850590626547,48.74172709400807,2917.2263,3545.882563532539,0.0,4,XLB+XLI
2023-01-30,6454.023410186577,256.90448524,2629.5649,3567.554024946577,0.0,4,XLB+XLC
2023-01-31,6527.493312248038,256.90448524,2629.5649,3641.0239270080383,0.0,4,XLB+XLC
2023-02-01,6587.0637124295845,894.76221009,2024.568,3667.733502339585,0.0,3,XLB+XLC
2023-02-02,6623.252699746983,127.41441862543292,3833.1712,2662.6670811215504,0.0,7,XLB
2023-02-03,6593.973594878717,122.63483468514403,5967.9169,503.42186019357337,0.0,11,XLB
2023-02-06,6588.420952922204,0.0,5967.9169,620.5040529222042,0.0,11,XLB+XLC
2023-02-07,6535.886895347641,1194.97784616,4711.7395,629.1695491876415,0.0,9,XLB+XLC
2023-02-08,6529.3829840903945,72.66224615999988,5834.0551000000005,622.6656379303938,0.0,11,XLB+XLC
2023-02-09,6552.767118929648,1287.53518032,4652.0233,613.2086386096478,0.0,9,XLB+XLC
2023-02-10,6508.10694413984,1275.5118542999999,4617.918,614.6770898398407,0.0,9,XLB+XLC
2023-02-13,6511.853695519283,74.73567133897086,5769.9107,667.2073241803121,0.0,11,XLK
2023-02-14,6553.328330121216,1164.7708337389709,4718.5003,670.0571963822463,0.0,9,XLK
2023-02-15,6361.761630858974,1770.8388759589707,3917.7355000000002,673.1872549000025,0.0,7,XLK
2023-02-16,6365.125493632701,1463.8675595589705,4239.7505,661.5074340737312,0.0,8,XLK
2023-02-17,6371.4151604554345,864.0900109689707,4854.087,653.2381494864628,0.0,9,XLK
2023-02-20,6371.415160455434,0.0,4854.087,1517.3281604554336,0.0,9,XLI+XLK
2023-02-21,6272.879462264119,602.56604756,4188.6516,1481.6618147041188,0.0,8,XLI+XLK
2023-02-22,6286.4533263978765,1577.2020983724756,3651.2904,1057.9608280254006,0.0,7,XLK
2023-02-23,6303.99497682113,1577.2020983724756,3651.2904,1075.5024784486538,0.0,7,XLK
2023-02-24,6284.8229917475865,1087.1043983724755,4141.3881,1056.3304933751103,0.0,8,XLK
2023-02-27,6340.481105139178,1005.7663414300001,3185.6134,2149.1013637091773,0.0,6,XLF+XLI
2023-02-28,6340.148819579072,1005.7663414300001,3185.6134,2148.769078149071,0.0,6,XLF+XLI
2023-03-01,6353.60302946463,3.8836202711678425,4302.3343,2047.3851091934607,0.0,8,XLF+XLI
2023-03-02,6351.07038113993,55.3275534491961,5206.7515,1088.9913276907337,0.0,10,XLI
2023-03-03,6376.715680052303,0.7495384067993882,6093.115,282.8511416455028,0.0,11,XLI
2023-03-06,6392.112389389682,26.852223073247615,6169.2382,196.02196631643469,0.0,11,XLI
2023-03-07,6410.173060285098,32.121222983457756,6274.5235999999995,103.528237301641,0.0,11,XLI
2023-03-08,6410.4162977353235,32.121222983457756,6274.5235999999995,103.77147475186675,0.0,11,XLI
2023-03-09,6395.874445645219,3014.361645645219,3381.5128,0.0,0.0,6,-
2023-03-10,6288.617539455219,2323.3665938100003,950.8892999999999,0.0,3014.361645645219,2,-
2023-03-13,6223.779299582832,885.14888043,0.0,0.0,5338.6304191528325,0,-
2023-03-14,6224.841703935755,6224.841703935755,0.0,0.0,0.0,0,-
2023-03-15,6224.841703935755,31.160914594595397,490.07000000000005,0.0,5703.610789341159,1,-
2023-03-16,6225.9770589247,5735.9070589247,490.07000000000005,0.0,0.0,1,-
2023-03-17,6240.630151924701,5620.290151924701,620.34,0.0,0.0,1,-
2023-03-20,6240.630151924701,0.0,620.34,5620.290151924701,0.0,1,XLC+XLK
2023-03-21,6323.3375794127205,0.0,620.34,5702.99757941272,0.0,1,XLC+XLK
2023-03-22,6244.808042018713,0.0,620.34,5624.468042018713,0.0,1,XLC+XLK
2023-03-23,6336.186136647155,3.6155113872621314,1144.74,5187.830625259892,0.0,2,XLC+XLK
2023-03-24,6324.19068169664,496.5515113872621,620.34,5207.299170309378,0.0,1,XLC+XLK
2023-03-27,6288.794494382144,0.0,620.34,5668.454494382144,0.0,1,XLC+XLK
2023-03-28,6253.208378027341,0.0,620.34,5632.86837802734,0.0,1,XLC+XLK
2023-03-29,6351.466544780129,0.0,620.34,5731.126544780129,0.0,1,XLC+XLK
2023-03-30,6400.2663708780365,0.0,620.34,5779.926370878036,0.0,1,XLC+XLK
2023-03-31,6495.6334774582665,0.0,620.34,5875.293477458266,0.0,1,XLC+XLK
2023-04-03,6515.553654852872,634.359684,0.0,5881.193970852872,0.0,0,XLC+XLK
2023-04-04,6506.139905808202,634.359684,0.0,5871.7802218082015,0.0,0,XLC+XLK
2023-04-05,6429.391146274811,140.36368400000003,462.376,5826.651462274811,0.0,1,XLC+XLK
2023-04-06,6496.631942949341,618.5991808,0.0,5878.032762149341,0.0,0,XLC+XLK
2023-04-07,6496.631942949341,618.5991808,0.0,5878.032762149341,0.0,0,XLC+XLK
2023-04-10,6488.963428033609,0.0,0.0,6488.963428033609,0.0,0,XLC+XLK
2023-04-11,6448.574471157673,0.0,0.0,6448.574471157673,0.0,0,XLC+XLK
2023-04-12,6397.747826530992,0.0,0.0,6397.747826530992,0.0,0,XLC+XLK
2023-04-13,6523.427636944425,32.679731206469114,1328.62,5162.127905737956,0.0,2,XLC+XLK
2023-04-14,6517.202784826156,283.56875920646917,1091.466,5142.168025619687,0.0,2,XLC+XLK
2023-04-17,6520.246202837174,0.0,1091.466,5428.780202837173,0.0,2,XLC+XLK
2023-04-18,6522.260426049699,0.0,1091.466,5430.794426049699,0.0,2,XLC+XLK
2023-04-19,6513.786009015925,37.911879018736045,1321.7633,5154.110829997188,0.0,2,XLC+XLK
