strategy,ticker,entry_date,exit_date,entry_price,exit_price,pl_pct,holding_days,allocated
V2-バランス(+ETF),TPL,2021-03-18,2021-03-18,178.28315041535177,164.0205,-8.0,1,757.22
V2-バランス(+ETF),AA,2021-03-04,2021-03-23,28.383101763799267,26.1125,-8.0,14,761.69
V2-バランス(+ETF),AGCO,2021-03-19,2021-03-23,123.14385224624255,113.2923,-8.0,3,733.41
V2-バランス(+ETF),WDC,2021-02-01,2021-03-25,42.89120846769206,46.9402,9.44,38,785.44
V2-バランス(+ETF),ENSG,2021-03-29,2021-04-19,95.67212423861372,88.0184,-8.0,15,725.56
V2-バランス(+ETF),CDW,2021-03-29,2021-05-05,157.60415599195372,163.079,3.47,27,725.56
V2-バランス(+ETF),HPQ,2021-03-01,2021-05-11,24.7789716663749,28.4413,14.78,51,774.46
V2-バランス(+ETF),HIG,2021-03-19,2021-05-11,61.37525213303219,58.0636,-5.4,37,733.41
V2-バランス(+ETF),TTC,2021-04-20,2021-05-12,104.92040269602938,102.947,-1.88,17,714.34
V2-バランス(+ETF),AR,2021-05-12,2021-05-13,11.579999923706055,10.6536,-8.0,2,734.18
V2-バランス(+ETF),COKE,2021-05-14,2021-06-14,31.569633276396296,39.3269,24.57,21,720.74
V2-バランス(+ETF),NUE,2021-03-26,2021-06-17,69.25025223264197,91.107,31.56,58,724.99
V2-バランス(+ETF),CLH,2021-05-06,2021-06-17,94.5199966430664,89.9839,-4.8,30,720.31
V2-バランス(+ETF),EMN,2021-05-12,2021-06-17,108.08483780052794,101.9202,-5.7,26,734.18
V2-バランス(+ETF),GEN,2021-05-13,2021-06-18,22.794569290339243,24.3334,6.75,26,731.44
V2-バランス(+ETF),NTNX,2021-06-15,2021-07-08,37.15999984741211,36.51,-1.75,17,753.13
V2-バランス(+ETF),NVDA,2021-06-18,2021-07-15,18.74209039865033,19.089,1.85,19,781.32
V2-バランス(+ETF),HUBS,2021-06-21,2021-07-15,588.3099975585938,550.045,-6.5,18,790.05
V2-バランス(+ETF),FTNT,2021-06-18,2021-07-30,47.400001525878906,51.3185,8.27,30,781.32
V2-バランス(+ETF),INVH,2021-07-09,2021-08-10,34.37641016767397,33.8743,-1.46,23,788.23
V2-バランス(+ETF),MRNA,2021-07-16,2021-08-11,276.9200134277344,390.7266,41.1,19,782.18
V2-バランス(+ETF),AMH,2021-07-16,2021-08-17,37.04262269954162,36.1693,-2.36,23,782.18
V2-バランス(+ETF),NUE,2021-08-12,2021-09-03,113.99165209789318,106.4373,-6.63,17,853.07
V2-バランス(+ETF),MDB,2021-09-07,2021-09-08,514.7999877929688,473.616,-8.0,2,839.3
V2-バランス(+ETF),ACI,2021-08-11,2021-09-10,19.416663697001752,20.1773,3.92,22,792.79
V2-バランス(+ETF),KR,2021-08-18,2021-09-10,41.08308783378862,40.4252,-1.6,17,850.41
V2-バランス(+ETF),NET,2021-06-18,2021-09-28,102.30000305175781,119.33,16.65,71,781.32
V2-バランス(+ETF),TEAM,2021-08-02,2021-09-28,324.20001220703125,383.71,18.36,41,794.5
V2-バランス(+ETF),WING,2021-09-13,2021-09-28,176.1765775104691,162.5687,-7.72,12,828.87
V2-バランス(+ETF),TSCO,2021-09-13,2021-10-01,38.00815554078247,36.9491,-2.79,15,828.87
V2-バランス(+ETF),LYV,2021-10-04,2021-11-08,98.33999633789062,114.7649,16.7,26,860.49
V2-バランス(+ETF),AMD,2021-11-09,2021-11-10,154.00999450683594,141.6892,-8.0,2,891.79
V2-バランス(+ETF),COP,2021-09-29,2021-11-12,57.441804651237724,61.1071,6.38,33,865.31
V2-バランス(+ETF),DASH,2021-11-15,2021-11-17,247.52000427246094,227.7184,-8.0,3,887.84
V2-バランス(+ETF),IONQ,2021-11-18,2021-11-18,33.7400016784668,31.0408,-8.0,1,875.73
V2-バランス(+ETF),MTDR,2021-09-29,2021-11-19,34.379817254568884,37.4506,8.93,38,865.31
V2-バランス(+ETF),DDOG,2021-09-09,2021-11-23,140.0,170.61,21.86,54,826.47
V2-バランス(+ETF),BDC,2021-09-29,2021-11-26,60.107422551781646,63.1104,5.0,42,865.31
V2-バランス(+ETF),BJ,2021-11-19,2021-11-26,72.18000030517578,66.4056,-8.0,5,863.32
V2-バランス(+ETF),DLTR,2021-11-24,2021-11-30,146.27000427246094,134.5684,-8.0,4,911.29
V2-バランス(+ETF),KRYS,2021-11-30,2021-11-30,87.25,80.27,-8.0,1,906.38
V2-バランス(+ETF),BMRN,2021-11-22,2021-12-01,91.80000305175781,84.456,-8.0,7,878.15
V2-バランス(+ETF),PFE,2021-11-29,2021-12-07,44.16450714658142,40.6313,-8.0,7,904.98
V2-バランス(+ETF),COKE,2021-11-11,2021-12-10,45.781003973507566,51.3161,12.09,21,877.08
V2-バランス(+ETF),MRVL,2021-12-08,2021-12-16,89.25058673835656,82.1105,-8.0,7,852.55
